hashcode	string
0x88db0cff	GI_COAST_WALL_8M03
0x88db0d04	GI_COAST_WALL_8M08
0x88db0d05	GI_COAST_WALL_8M09
0x88db0d1d	GI_COAST_WALL_8M10
0x88db0d1e	GI_COAST_WALL_8M11
0x88db0d1f	GI_COAST_WALL_8M12
0x88db0d20	GI_COAST_WALL_8M13
0x88db0d21	GI_COAST_WALL_8M14
0x88db0d22	GI_COAST_WALL_8M15
0x88db0d23	GI_COAST_WALL_8M16
0x88db0d24	GI_COAST_WALL_8M17
0x88db0d25	GI_COAST_WALL_8M18
0x88db0d26	GI_COAST_WALL_8M19
0x88db0d3e	GI_COAST_WALL_8M20
0x88db0d3f	GI_COAST_WALL_8M21
0x88db0d40	GI_COAST_WALL_8M22
0x88db0d41	GI_COAST_WALL_8M23
0x88db0d42	GI_COAST_WALL_8M24
0x88db0d43	GI_COAST_WALL_8M25
0x88db0d44	GI_COAST_WALL_8M26
0x88db0d47	GI_COAST_WALL_8M29
0x88dd1e5f	S01_Fapr_IGC1
0x88dd1e60	S01_Fapr_IGC2
0x88dd1e61	S01_Fapr_IGC3
0x88e12a12	Light_Pole_Teleport_Enter_State
0x88e1a3a2	jets_force_limit
0x88e1e465	CIT_ATKN01_FT1_atkn
0x88e22f1a	QG_STREETLAMPB
0x88e9d7a2	CIT_NEAR09_MW4_IDLE
0x88ea547d	JF_STOR_COMB_10_07
0x88ea547e	JF_STOR_COMB_10_08
0x88ea547f	JF_STOR_COMB_10_09
0x88ed3136	S06_01GP17_SPI_LeapFrogCa
0x88ee8694	NG_SPOTLIGHTA01
0x88ee8695	NG_SPOTLIGHTA02
0x88ee8696	NG_SPOTLIGHTA03
0x88ee8697	NG_SPOTLIGHTA04
0x88ee8698	NG_SPOTLIGHTA05
0x88ee8699	NG_SPOTLIGHTA06
0x88ee869a	NG_SPOTLIGHTA07
0x88ee869b	NG_SPOTLIGHTA08
0x88ee869c	NG_SPOTLIGHTA09
0x88ee86b4	NG_SPOTLIGHTA10
0x88ee86b5	NG_SPOTLIGHTA11
0x88eeaa9d	ALIASED_SOUND_CIT_MCT_BRSM02_IDIDNTDONO
0x88efa6fb	EM_STOR_INDC_20_05
0x88efa6fc	EM_STOR_INDC_20_06
0x88efa6fd	EM_STOR_INDC_20_07
0x88f01165	0xde74a1a6
0x88f0985e	0x3adfe7e7
0x88f1dc30	VENOM_EDDIE_2
0x88f28377	skins_flamethrower
0x88f3329a	place_venom()
0x88f87865	0x94e11889
0x88f89c53	CIT_WATK07_ML1_atkn
0x88f9d39d	GI_COAST_WALL_POST
0x88f9f441	prepare_tp_combo
0x89001540	tam3_success(the_tam)
0x890049d6	~_s05_opening_igc
0x89007c81	Combat_Delay_Idle
0x8903d070	BF_BARRIERA01
0x8903d071	BF_BARRIERA02
0x8903d072	BF_BARRIERA03
0x8903d073	BF_BARRIERA04
0x8903d074	BF_BARRIERA05
0x8903d075	BF_BARRIERA06
0x8903d076	BF_BARRIERA07
0x8903d077	BF_BARRIERA08
0x89061409	FMA_CURTAIN
0x890678f3	0x7bed1080
0x8907ec79	0x34291eed
0x890b1dd7	RG_INTERSECTIONB_4M06
0x890e2abf	GAN_01LD01_THU_ManHe
0x890e43df	to_state_on_recharge
0x890f9767	CIT_IDLE14_STB_IDLE
0x890fc93f	increment_bullets
0x8910d69f	CCPR06COPRADIO
0x89117fa1	OJ_SKIDMARKS
0x89121391	c:\usm\data\effects\aeps\fx_shockhit_b.ent
0x89122aa0	LI_BOXB01
0x89122aa1	LI_BOXB02
0x89122aa2	LI_BOXB03
0x89122aa3	LI_BOXB04
0x89122aa4	LI_BOXB05
0x89122aa5	LI_BOXB06
0x89122aa6	LI_BOXB07
0x89122aa7	LI_BOXB08
0x8912f26c	BUMP31BUMP
0x89143ab8	0xa1bf4684
0x8916f694	GG_VEHICLE_COMMON_00
0x8916f695	GG_VEHICLE_COMMON_01
0x8917ec5f	STOR_COMHE01_COLM01
0x891938dd	EG_PALETTEB01
0x891938de	EG_PALETTEB02
0x891938df	EG_PALETTEB03
0x891938e0	EG_PALETTEB04
0x891938e1	EG_PALETTEB05
0x891938e2	EG_PALETTEB06
0x891938e3	EG_PALETTEB07
0x891938e4	EG_PALETTEB08
0x891938e5	EG_PALETTEB09
0x891938fd	EG_PALETTEB10
0x891938fe	EG_PALETTEB11
0x891aa4d0	S03_02EF03_SFX_FireSmolder
0x891b6b8b	PI_GRNREDSIGN
0x891db606	duration
0x891e3e63	PN12_MED_AMB_EMERGENCY
0x891ef153	collision_rail
0x891f66ea	CIT_FW2_SEES10_OhItIsOn
0x892012f7	CIT_RUNA14_ML1_RUN
0x892013d8	FE_RF_HELIPAD
0x8920bd2f	JJ_STOR_COMK_15_07
0x8920bd31	JJ_STOR_COMK_15_09
0x8920bd4a	JJ_STOR_COMK_15_11
0x8920bd4b	JJ_STOR_COMK_15_12
0x8920bd4c	JJ_STOR_COMK_15_13
0x8921af9b	collision_wall
0x8923045b	CIT_CHLO07_MTB_SBDU
0x8924ca44	south_fire_effect
0x89250aed	BUMP32BUMP
0x892572d1	CIT_TCVR04_FL1_SBDU
0x89261443	CIT_SEEC06_MW2_IDidntEven
0x8926b6b6	GH_ENT_FENCEA
0x8926b6b7	GH_ENT_FENCEB
0x892706ad	FX_JSTORM_HEAD
0x89289a94	LF_ROOFPATH_0001
0x89289a95	LF_ROOFPATH_0002
0x89289ed5	LF_ROOFPATH_0101
0x89289ed6	LF_ROOFPATH_0102
0x89293e04	PED_F_COAT
0x892bd14f	PED_F_HEAD
0x892cb774	add_debug_menu_entry
0x892d422f	CIT_IDLE13_MT1_Idle
0x892d999e	TAM_car_explo
0x892e6d92	0x517b6032
0x892fefd3	CIT_SBDU11_ST1_sbdu
0x8930023a	Fly_Right_Bolt_Charge_Loop_State
0x89354fa7	ElcNST_TeleportOUTAttack
0x8937236e	BUMP33BUMP
0x893ac5ba	CIT_HSTG19_RL1_ATKN
0x893adede	PF_PN07_COP_SHOOTOUT_00
0x893adedf	PF_PN07_COP_SHOOTOUT_01
0x893b82d6	Jump_Double
0x89414ce9	NH_STOR_HOTB
0x89414ceb	NH_STOR_HOTD
0x89425649	HM_UMBRELLAA
0x8945605b	broadcast_attack()
0x89461ab4	ZGD_PANEL
0x8949b985	DH_PARKBLOCK01
0x8949b986	DH_PARKBLOCK02
0x8949b987	DH_PARKBLOCK03
0x8949b988	DH_PARKBLOCK04
0x8949b989	DH_PARKBLOCK05
0x8949b98a	DH_PARKBLOCK06
0x8949b98b	DH_PARKBLOCK07
0x8949eb6c	NF_JEWEL_MARKER01
0x894a27aa	GMU_CFIdl
0x894a8645	ZGD_PIPES
0x894b04d3	CIT_RCJS18_SPI_HeardOfItY
0x894b09b3	IJ_SIGN_SPEEDLIMIT01
0x894b09b4	IJ_SIGN_SPEEDLIMIT02
0x894b09b5	IJ_SIGN_SPEEDLIMIT03
0x894b809f	BEETLE_DE_ACTIVATE_LASER
0x894bb85e	CIT_03SH10_MT1_DENY
0x894bb9a1	electro_sparks
0x894bd9ca	S03_03TM01_SFX_FloorFall
0x894d1147	CIT_WBWP09_MTB_FEAR
0x894dfe51	GMU_CMIdl
0x894f5872	0x517d0126
0x8950f913	CIT_IDLE02_ST1_Idle
0x89515c45	constant_zap()
0x8951d4f8	GMU_CTIdl
0x8951fd74	GMU_CTrun
0x8954f193	Grab_Throw_Failed
0x8954fc12	GM_STORESIGNA
0x8956b420	QH_STANCHIONA
0x89577aad	HK_BIGSCREEN_TV
0x895b4004	shoot_taut_right_web
0x895b4c20	0x9d4f9dac
0x895b5470	BUMP35BUMP
0x895e7815	LG_DOCKB
0x896200a9	0xa977fe68
0x8964e385	JM_PALETTE
0x89669541	c:\usm\data\characters\liz_allen\liz_allen.ent
0x8966ebf8	0x41050240
0x89695b66	create_goodness()
0x8969c63d	0x0e681557
0x896c38d7	goblin_preview_setup_debug_menu()
0x896d6cf1	BUMP36BUMP
0x896da598	CIT_SPI_BTDN04_IFightGuys
0x896e0e44	ZGD_RHINO
0x896fe95f	ALIASED_SOUND_CIT_SKT_SEES02_WHYYOUWEAR
0x89733d45	register_cop_loc(posfacing3d)
0x8974d151	CIT_SKT_CRJK06_YouGettinJ
0x8974da12	CIT_TERR06_MW0_Terror
0x897ac84f	U_I_FULL_EASTTUNELL
0x897baebc	_s07_gg_vs_spidey(num)
0x897eff09	UP_RELEASED
0x897f8572	BUMP37BUMP
0x897ff54b	0x517effd1
0x8981b2d4	can_dodge
0x8981c290	GJ_SIGN_SPEEDLIMIT
0x8983b1a7	VENOM_EYE_01
0x8983b1a9	VENOM_EYE_03
0x8983b1ab	VENOM_EYE_05
0x8983b1ad	VENOM_EYE_07
0x8983b1af	VENOM_EYE_09
0x8983b1c8	VENOM_EYE_11
0x8983b1ca	VENOM_EYE_13
0x8983b1cc	VENOM_EYE_15
0x8983b1ce	VENOM_EYE_17
0x8983b1d0	VENOM_EYE_19
0x8983b1e9	VENOM_EYE_21
0x8983b1eb	VENOM_EYE_23
0x8983b1ed	VENOM_EYE_25
0x8983b1ef	VENOM_EYE_27
0x8983b1f1	VENOM_EYE_29
0x8983b209	VENOM_EYE_30
0x8983b20b	VENOM_EYE_32
0x8983b20d	VENOM_EYE_34
0x8983b20f	VENOM_EYE_36
0x8983b211	VENOM_EYE_38
0x8983b22a	VENOM_EYE_40
0x8983b22c	VENOM_EYE_42
0x8983b22f	VENOM_EYE_45
0x8983b230	VENOM_EYE_46
0x8983b231	VENOM_EYE_47
0x8983b232	VENOM_EYE_48
0x8983b233	VENOM_EYE_49
0x8983b24b	VENOM_EYE_50
0x8983b24c	VENOM_EYE_51
0x8983b24d	VENOM_EYE_52
0x8983b24e	VENOM_EYE_53
0x8983b24f	VENOM_EYE_54
0x8983b250	VENOM_EYE_55
0x8983b251	VENOM_EYE_56
0x8983b252	VENOM_EYE_57
0x8983b253	VENOM_EYE_58
0x8983b254	VENOM_EYE_59
0x8984e8e8	06PN10DODGE
0x898518f2	HF_WORN_GRASS_A
0x8988096d	GE_STREETLAMPA00
0x8988096e	GE_STREETLAMPA01
0x8988096f	GE_STREETLAMPA02
0x89880970	GE_STREETLAMPA03
0x89880971	GE_STREETLAMPA04
0x89880972	GE_STREETLAMPA05
0x89880daf	GE_STREETLAMPB01
0x89880db0	GE_STREETLAMPB02
0x89880db1	GE_STREETLAMPB03
0x8989d0ff	place_humvee()
0x898a8fae	Wounded_Big_Mid_KnockDown_Floor
0x898b1a08	CIT_CIV_RLSH03_IMSoOutOfH
0x898d098e	_pn12_med_twociv_emergency
0x898d9ab2	start_from_beginning(num)
0x898e0870	GL_RFRISERA
0x898e4a8c	ZGD_TABLE
0x8990a15b	GMU_COP_THIN_IGC_LITE
0x8991e21d	play_dropoff_cut_scene
0x89928255	c:\usm\data\levels\shared\entities\streetlampa_phys.ent
0x8992a356	FX_WIN_CURTN
0x8992e24f	EH_TRASH01
0x8992e250	EH_TRASH02
0x8992e251	EH_TRASH03
0x8992e252	EH_TRASH04
0x8992e253	EH_TRASH05
0x8992e254	EH_TRASH06
0x8992e255	EH_TRASH07
0x8992e256	EH_TRASH08
0x8992e257	EH_TRASH09
0x8992e271	EH_TRASH12
0x8992e272	EH_TRASH13
0x8992e273	EH_TRASH14
0x8992e274	EH_TRASH15
0x8992e275	EH_TRASH16
0x8992e276	EH_TRASH17
0x8992e277	EH_TRASH18
0x8992e278	EH_TRASH19
0x8992e290	EH_TRASH20
0x8992e291	EH_TRASH21
0x8992e292	EH_TRASH22
0x8992e293	EH_TRASH23
0x8992e294	EH_TRASH24
0x8992e295	EH_TRASH25
0x8992e296	EH_TRASH26
0x8992e297	EH_TRASH27
0x8992e298	EH_TRASH28
0x8992e299	EH_TRASH29
0x8992e2b1	EH_TRASH30
0x8992e2b2	EH_TRASH31
0x8992e2b3	EH_TRASH32
0x8992e2b4	EH_TRASH33
0x8992e2b5	EH_TRASH34
0x8992e2b6	EH_TRASH35
0x8992e2b7	EH_TRASH36
0x8993f854	CIT_04PN02_CV1_Thanks
0x899423d5	electro_static
0x8997423a	JH_SKIDMARKS
0x8997bae1	ZGD_TRIMA
0x8997bae2	ZGD_TRIMB
0x8997bae3	ZGD_TRIMC
0x8997bae4	ZGD_TRIMD
0x8998e791	Wounded_Big_Mid_KnockDown_GetUp
0x8999850f	NE_WATER_EXIT_MARKER
0x899a2e92	FN_OMNI39
0x899a2ef5	FN_OMNI69
0x899a2f0d	FN_OMNI70
0x899a2f0e	FN_OMNI71
0x899a2f0f	FN_OMNI72
0x899a2f10	FN_OMNI73
0x899a2f11	FN_OMNI74
0x899a2f12	FN_OMNI75
0x899a2f13	FN_OMNI76
0x899a2f14	FN_OMNI77
0x899a2f15	FN_OMNI78
0x899a2f16	FN_OMNI79
0x899a2f2e	FN_OMNI80
0x899a2f2f	FN_OMNI81
0x899a2f30	FN_OMNI82
0x899a2f31	FN_OMNI83
0x899cc658	CIT_TERR04_MW8_Terror
0x899f0d04	ZGH_TRIM
0x899f18d8	ZGH_TUBE
0x89a02dd6	S13_02GP05_VEN_AndNowYouW
0x89a02e5d	VENOM_ESCAPE_NYARGH
0x89a08c7a	ZGH_WIND
0x89a0beca	gsm_taghck2
0x89a0bf00	gsm_taghckh
0x89a0d40f	gsm_taghhk2
0x89a0d445	gsm_taghhkh
0x89a25825	CIT_01PD07_FW1_Terror
0x89a27932	gsm_tagkhk2
0x89a3b674	BUMP39BUMP
0x89a71f2d	GN_OMNI01_CITYLHIGH01
0x89a71f2e	GN_OMNI01_CITYLHIGH02
0x89a71f2f	GN_OMNI01_CITYLHIGH03
0x89a71f34	GN_OMNI01_CITYLHIGH08
0x89a71f50	GN_OMNI01_CITYLHIGH13
0x89a71f52	GN_OMNI01_CITYLHIGH15
0x89a71f53	GN_OMNI01_CITYLHIGH16
0x89a71f54	GN_OMNI01_CITYLHIGH17
0x89a71f55	GN_OMNI01_CITYLHIGH18
0x89a71f56	GN_OMNI01_CITYLHIGH19
0x89a71f6e	GN_OMNI01_CITYLHIGH20
0x89a71f6f	GN_OMNI01_CITYLHIGH21
0x89a71f70	GN_OMNI01_CITYLHIGH22
0x89a71f71	GN_OMNI01_CITYLHIGH23
0x89a71f72	GN_OMNI01_CITYLHIGH24
0x89a71f73	GN_OMNI01_CITYLHIGH25
0x89a71f74	GN_OMNI01_CITYLHIGH26
0x89a71f75	GN_OMNI01_CITYLHIGH27
0x89a71f76	GN_OMNI01_CITYLHIGH28
0x89a71f77	GN_OMNI01_CITYLHIGH29
0x89a71f8f	GN_OMNI01_CITYLHIGH30
0x89a89e35	DH_BARRIERA02
0x89a89e36	DH_BARRIERA03
0x89a89e37	DH_BARRIERA04
0x89a89e38	DH_BARRIERA05
0x89a89e3a	DH_BARRIERA07
0x89a89e3b	DH_BARRIERA08
0x89a89e3c	DH_BARRIERA09
0x89a89e54	DH_BARRIERA10
0x89a89e55	DH_BARRIERA11
0x89a89e56	DH_BARRIERA12
0x89a89e57	DH_BARRIERA13
0x89a9aadd	CIT_SHRT11_RL1_WIN
0x89aaade1	CIT_CIV_HLDH05_No
0x89aaadee	set_car_combat_variables
0x89aafe08	FLC_DOOR
0x89ae3b86	0x60b5c149
0x89ae4755	BF_MAILBOXA01
0x89afbdb0	Crawl_Out
0x89affa3d	CIT_BRSM06_MT1_brsm
0x89b1dfe0	CrawlClaw
0x89b227cc	0x410957fd
0x89b3d010	FLC_TRIM
0x89b3d6a2	stop_looking_for_put_press
0x89b4dc05	GAN_01OC09_THU_AintNoth
0x89b52d44	FLC_WALL
0x89b63a6c	checkpoint_igc2
0x89b8fc9b	SEES03THUGSEES
0x89bc2a5a	checkpoint_tam1
0x89bc2a5b	checkpoint_tam2
0x89bc2a5c	checkpoint_tam3
0x89bc2a5d	checkpoint_tam4
0x89bc2a5e	checkpoint_tam5
0x89bc2a5f	checkpoint_tam6
0x89bc2a60	checkpoint_tam7
0x89bc2a61	checkpoint_tam8
0x89c050eb	0xe091725f
0x89c0b849	loop_laser_sound()
0x89c220f4	can_dodge_timer
0x89c3c0b9	GTPunchByVenom
0x89c4be96	ZGD_WALLB
0x89c4be97	ZGD_WALLC
0x89c4be98	ZGD_WALLD
0x89c4dfc7	ZGD_WATER
0x89c602bf	0x53cb66e9
0x89c62434	c:\usm\data\levels\city\dg_int_a\entities\dg_int_a_bthtbl_bust.ent
0x89c79592	IF_STOR_INDB
0x89c7959a	IF_STOR_INDJ
0x89c80fa5	GF_NEWSSTANDA01
0x89c80fa6	GF_NEWSSTANDA02
0x89c80fa7	GF_NEWSSTANDA03
0x89c80fa8	GF_NEWSSTANDA04
0x89c80fa9	GF_NEWSSTANDA05
0x89c80faa	GF_NEWSSTANDA06
0x89c813b0	SSMN24THANKS
0x89c813e6	GF_NEWSSTANDB01
0x89c813e7	GF_NEWSSTANDB02
0x89c813e8	GF_NEWSSTANDB03
0x89c81827	GF_NEWSSTANDC01
0x89c81828	GF_NEWSSTANDC02
0x89c81829	GF_NEWSSTANDC03
0x89c8182a	GF_NEWSSTANDC04
0x89c8182b	GF_NEWSSTANDC05
0x89cbb4be	HN_RF_SKYLIGHTB01
0x89cbb4bf	HN_RF_SKYLIGHTB02
0x89cbb4c1	HN_RF_SKYLIGHTB04
0x89cd0250	CIT_IDLE12_MT3_IDLE
0x89cdd4c9	0x53cada88
0x89cdded6	Shockwave_Attack_Script
0x89cefb36	FX_JETBLAST
0x89d0f045	setup_combat_interaction
0x89d3793f	EH_TREEA02
0x89d37940	EH_TREEA03
0x89d37941	EH_TREEA04
0x89d37942	EH_TREEA05
0x89d37943	EH_TREEA06
0x89d37944	EH_TREEA07
0x89d37d7f	EH_TREEB01
0x89d46fd4	Amb_Pass03_MW0_City
0x89d552be	BOLIVAR_TRASK_OLD_LITE
0x89d68421	0x3af29c89
0x89d6efd3	RH_GENBUILDING101
0x89d6efd5	RH_GENBUILDING103
0x89d6efd7	RH_GENBUILDING105
0x89d6efd9	RH_GENBUILDING107
0x89d6efdb	RH_GENBUILDING109
0x89d6eff4	RH_GENBUILDING111
0x89d6eff6	RH_GENBUILDING113
0x89d6eff8	RH_GENBUILDING115
0x89d6effa	RH_GENBUILDING117
0x89d6effc	RH_GENBUILDING119
0x89d6f015	RH_GENBUILDING121
0x89d6f017	RH_GENBUILDING123
0x89d782d0	IG_GATE
0x89d82066	CIT_SBDU11_FT1_sbdu
0x89d961a1	JD_BOXTRUCKA01
0x89d961a2	JD_BOXTRUCKA02
0x89d961a3	JD_BOXTRUCKA03
0x89d961a4	JD_BOXTRUCKA04
0x89d961a5	JD_BOXTRUCKA05
0x89d9def1	RSTICK_RIGHT_RELEASED
0x89de1009	FN_SIGN_STOP
0x89de2c82	CIT_SBDU01_RTB_SBDU
0x89dec21c	LG_KRAYS
0x89dfe88b	check_ground_flatness
0x89e04203	0x53cbf34a
0x89e13cc4	MH_ROOFTOP_COMMON_00
0x89e13cc5	MH_ROOFTOP_COMMON_01
0x89e29e76	EN_SIDEENTRY_3X5M01
0x89e29f7b	spidey_watcher
0x89e6948d	GG_Pch_Rt
0x89e83dd9	NG_SHADOWPLANECURBB01
0x89e83dda	NG_SHADOWPLANECURBB02
0x89e97a3c	EM_STOR_GENF_10_05
0x89ed36d9	U_COV_50_ICON_BIG
0x89ee3175	set_my_place
0x89ef57ff	DF_HORSE_STATUE
0x89f2cd46	morale_boost
0x89f40bcd	0x82180918
0x89f4c3a7	0x82180d7a
0x89f640cb	CIT_SKT_CHHI02_RoundItUpT
0x89f64e99	FN_STOR_GENA_10_05
0x89f73e08	decal_entity_names
0x89f740a8	sound_groups
0x89f818b0	NE_TOWER_COL000
0x89f929a6	CIT_IDLE02_FT1_Idle
0x89fa75fe	HUMMER_CRASH
0x89fae4b4	FL_STREETLAMPB
0x89fc6d25	GMU_MAN01
0x89fc6d26	GMU_MAN02
0x89fdf19e	POWERPOLEA
0x89fe6518	MJ_STREETLAMPA
0x89ff1cb4	GMU_MFIdl
0x8a01396d	MI_NEWSSTANDA
0x8a01396e	MI_NEWSSTANDB
0x8a01396f	MI_NEWSSTANDC
0x8a02a29d	CIT_ICVR14_RT3_SBDU
0x8a04884d	0xaa3a6bc4
0x8a04ad0d	I_HG_SHOCKER_ICON
0x8a04c3fc	CITY_MERC_GANG_COP
0x8a04d20a	REA_01HR12_SM2_hit
0x8a06019f	set_up_traffic()
0x8a09199f	CIT_WATK06_RT1_atkn
0x8a09e698	GSS_strength_interact_anim
0x8a0aef7b	_cop_pistol
0x8a0c6329	FX_VENOMCLAW
0x8a0cd573	rotate_entities
0x8a0d9996	LI_LOADDOCKA
0x8a0eb7a3	Throw_2_Prop_Standup_State
0x8a0f2f98	FX_VENOMHOOP
0x8a0f3fdf	ArmDown_Swipe
0x8a11a88e	PRTY10IDLE
0x8a1318e7	ending_igc
0x8a133d37	IF_STORCOMAA
0x8a1355aa	FX_VENOMPADS
0x8a142686	CIT_SPAT03_MW2_Spat
0x8a166a01	CIT_TOSS03_FB1_cartoss
0x8a16915e	0x752d8228
0x8a16ea8b	REA_01HR12_SM3_hit
0x8a186ba7	ALIASED_SOUND_CIT_POL_SHTO09_DONTHURTMY
0x8a1c6454	HE_STOR_GENF01
0x8a1c6455	HE_STOR_GENF02
0x8a1c6456	HE_STOR_GENF03
0x8a1c6457	HE_STOR_GENF04
0x8a1c6458	HE_STOR_GENF05
0x8a1c8d34	17PN03SEESPIDEY
0x8a1e0df7	c:\usm\data\effects\entities\fx_burst_light_b.ent
0x8a1e3d45	COL_STRANGEHOUSE000
0x8a1e5edd	0xa96d344f
0x8a1f55af	OBJ_BARCOUNTER
0x8a20fc54	RG_SIDEWALK_CORNER_4M
0x8a21c622	_queens_combat_tour3(num)
0x8a225e39	FM_HOUSEA02
0x8a225e3d	FM_HOUSEA06
0x8a225e3e	FM_HOUSEA07
0x8a225e3f	FM_HOUSEA08
0x8a225e40	FM_HOUSEA09
0x8a225e58	FM_HOUSEA10
0x8a2266bb	FM_HOUSEC02
0x8a2266bc	FM_HOUSEC03
0x8a2266bf	FM_HOUSEC06
0x8a2266c0	FM_HOUSEC07
0x8a2266c1	FM_HOUSEC08
0x8a2266c2	FM_HOUSEC09
0x8a2266da	FM_HOUSEC10
0x8a2266db	FM_HOUSEC11
0x8a2288d2	PK_SH02_BREAKIN
0x8a2660cd	sh07_road_rage_music_thread()
0x8a271a79	0xaa3c3e10
0x8a28a77f	FD_RING_DOCKA23
0x8a29504b	S10_01EX03_SM3_WeNeedPark
0x8a2b2f85	CIT_TCVR07_MTB_COVER
0x8a2c0846	ElcNST_IdlRapidFireChargeUp
0x8a2c6b71	GFTBoss_WebTrapBreak
0x8a2d1380	timer_count_down
0x8a2e4c20	0x94dc57f2
0x8a2ea75e	0x05f430a3
0x8a2ef0c6	KI_INTA_TABLE_PROP
0x8a30621a	search_begin
0x8a31cf57	0xa96e4d11
0x8a32e853	S03_chase_damage_apartment()
0x8a331b26	CIT_RKT_RUNA14_ImTooGoodL
0x8a35d990	PRTY12IDLE
0x8a35f0f1	LG_PLANT
0x8a38a5c1	0xa96dc0b0
0x8a38f5b9	CIT_AMBS02_STB_atkn
0x8a3e92b0	ZG_INT_A_ZGA_CONTAINERB
0x8a3fbbc4	IH_ENT_TRASHBAGA01
0x8a3fbbc5	IH_ENT_TRASHBAGA02
0x8a3fbbc8	IH_ENT_TRASHBAGA05
0x8a3fbbc9	IH_ENT_TRASHBAGA06
0x8a3fbbca	IH_ENT_TRASHBAGA07
0x8a3fbbcb	IH_ENT_TRASHBAGA08
0x8a3fbbcc	IH_ENT_TRASHBAGA09
0x8a3fbbe4	IH_ENT_TRASHBAGA10
0x8a3fbbe5	IH_ENT_TRASHBAGA11
0x8a3fbbe6	IH_ENT_TRASHBAGA12
0x8a3fbbe7	IH_ENT_TRASHBAGA13
0x8a3fbbe8	IH_ENT_TRASHBAGA14
0x8a3fbbe9	IH_ENT_TRASHBAGA15
0x8a3fbbea	IH_ENT_TRASHBAGA16
0x8a3fcb9b	V03_throwdown_music_thread
0x8a427b24	CIT_11PN08_RT1_THUGSEES
0x8a42d7cd	0x108486fd
0x8a459242	0x5c56201d
0x8a45cc8a	rhino_dash_punch(entity)
0x8a47f211	PRTY13IDLE
0x8a48f832	REA_01HR08_MW1_hit
0x8a490c60	CIT_04PN06_MT1_SEESPI
0x8a4b2c2b	S03_RHINO_TO_COPS
0x8a4b91e3	c:\usm\data\levels\city\zg_int_c\entities\zgc_door_hallway.ent
0x8a4d27b2	REA_01EX08_RL1_exert
0x8a4d6bf8	FJ_BARRIERA01
0x8a4d6bf9	FJ_BARRIERA02
0x8a4d6bfa	FJ_BARRIERA03
0x8a4d6bfb	FJ_BARRIERA04
0x8a4d6bfc	FJ_BARRIERA05
0x8a4da567	get_full_health
0x8a4e3f06	DG_STOOPBASE_2X5M01
0x8a4e3f07	DG_STOOPBASE_2X5M02
0x8a4e3f08	DG_STOOPBASE_2X5M03
0x8a4e3f09	DG_STOOPBASE_2X5M04
0x8a4e3f0a	DG_STOOPBASE_2X5M05
0x8a4e3f0b	DG_STOOPBASE_2X5M06
0x8a4e3f0c	DG_STOOPBASE_2X5M07
0x8a4e3f0d	DG_STOOPBASE_2X5M08
0x8a4e3f0e	DG_STOOPBASE_2X5M09
0x8a4f57c8	DG_STOOPBASE_2X7M01
0x8a4f57c9	DG_STOOPBASE_2X7M02
0x8a4f57ca	DG_STOOPBASE_2X7M03
0x8a4f57cb	DG_STOOPBASE_2X7M04
0x8a4f57cc	DG_STOOPBASE_2X7M05
0x8a4f5885	FX_TREELEAF
0x8a522964	CIT_IDLE08_MTB_IDLE
0x8a53153b	DH_MAILBOXA12
0x8a53153c	DH_MAILBOXA13
0x8a53153d	DH_MAILBOXA14
0x8a53153e	DH_MAILBOXA15
0x8a54426d	S03_RHINO_TO_TAM5
0x8a544270	S03_RHINO_TO_TAM8
0x8a54d708	CIT_SBDU06_STB_SBDU
0x8a554933	initialize_for_car_combat()
0x8a5933cb	FM_CABLEA01
0x8a5933cc	FM_CABLEA02
0x8a5933cd	FM_CABLEA03
0x8a5933ce	FM_CABLEA04
0x8a5933cf	FM_CABLEA05
0x8a5933d0	FM_CABLEA06
0x8a5933d1	FM_CABLEA07
0x8a5933d2	FM_CABLEA08
0x8a5933d3	FM_CABLEA09
0x8a5933eb	FM_CABLEA10
0x8a5933ec	FM_CABLEA11
0x8a5933ed	FM_CABLEA12
0x8a5933ee	FM_CABLEA13
0x8a5933ef	FM_CABLEA14
0x8a5933f0	FM_CABLEA15
0x8a5968e3	EE_MARKER_EI_PARKING
0x8a59d85b	~carnage_tentacle_slam()
0x8a5a0a92	PRTY14IDLE
0x8a5a6efb	0x3af8e417
0x8a5b9fb9	S03_02GP01_SPI_INeedToHig
0x8a5bcf34	LG_ROCKS
0x8a5d9482	S13_02CN24_MAR_YouCanJust
0x8a60146d	CIT_TERR07_FW1_Terror
0x8a60b435	0xf767f2ef
0x8a64e269	med_emergency_yell
0x8a64efac	chopper_min_height
0x8a657441	OI_STOR_INDC_20_05
0x8a657442	OI_STOR_INDC_20_06
0x8a65c848	EE_DOCK_PARKBWLL
0x8a66c10b	NI_DUMPSTERA
0x8a66c10c	NI_DUMPSTERB
0x8a688e4b	0x05f78f12
0x8a688e4c	0x05f78f13
0x8a688e4d	0x05f78f14
0x8a688e4e	0x05f78f15
0x8a688e4f	0x05f78f16
0x8a688e50	0x05f78f17
0x8a688e51	0x05f78f18
0x8a688e52	0x05f78f19
0x8a688e7a	0x05f78f1a
0x8a688e7b	0x05f78f1b
0x8a688e8e	0x05f78f33
0x8a688e8f	0x05f78f34
0x8a688e90	0x05f78f35
0x8a688e91	0x05f78f36
0x8a688e92	0x05f78f37
0x8a688e93	0x05f78f38
